1a. State,1b. LEA or entity name,1c. LEA ID,1f. City,2c. Fleet operator 1,2c. Fleet operator 2,3a. Number of ESBs committed ,3n. Current status of bus,3o. Batch,3p. Quarter awarded,3q. Quarter ordered,3r. Quarter delivered,3s. Quarter first operating,3t. Bus OEM,3u. Electric powertrain manufacturer,3v. Model,3w. Type,3x. Dealer,3y. Multiple funding sources used?,3z. Funding source 1,3aa. Agency administering funds 1,3z. Funding source 2,3aa. Agency administering funds 2,3z. Funding source 3,3aa. Agency administering funds 3,3z. Funding source 4,3aa. Agency administering funds 4,3ab. Dollar amount toward bus,3ac. Charging company,3ad. Charging funding source,3ae. Dollar amount toward charger
SOUTH DAKOTA,Garretson School District 49-4,4626370,Garretson,,,3,Operating,1,2022 Q4,2023 Q2,2023 Q4,2023 Q4,Lion Electric,,LionC,C,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
SOUTH DAKOTA,Garretson School District 49-4,4626370,Garretson,,,3,Operating,1,2022 Q4,2023 Q2,2023 Q4,2023 Q4,Lion Electric,,LionC,C,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
TENNESSEE,Benton County,4700240,Camden,,,2,Operating,1,2022 Q4,2023 Q1,2023 Q2,2023 Q4,IC Bus,,PB10E,C,Cumberland International,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
TENNESSEE,Benton County,4700240,Camden,,,2,Operating,1,2022 Q4,2023 Q1,2023 Q2,2023 Q4,IC Bus,,PB10E,C,Cumberland International,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
TENNESSEE,McNairy County,4702880,Selmer,,,4,Operating,1,2022 Q4,2023 Q1,2023 Q2,2023 Q4,IC Bus,,Electric CE,C,Cumberland International,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
TENNESSEE,McNairy County,4702880,Selmer,,,4,Operating,1,2022 Q4,2023 Q1,2023 Q2,2023 Q4,IC Bus,,Electric CE,C,Cumberland International,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
TENNESSEE,McNairy County,4702880,Selmer,,,4,Operating,1,2022 Q4,2023 Q1,2023 Q2,2023 Q4,IC Bus,,Electric CE,C,Cumberland International,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
TENNESSEE,McNairy County,4702880,Selmer,,,4,Operating,1,2022 Q4,2023 Q1,2023 Q2,2023 Q4,IC Bus,,Electric CE,C,Cumberland International,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
TENNESSEE,Putnam County,4703480,Cookeville,,,2,Operating,1,2022 Q4,2023 Q1,2023 Q2,2023 Q4,IC Bus,,Electric CE,C,Cumberland International,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
TENNESSEE,Putnam County,4703480,Cookeville,,,2,Operating,1,2022 Q4,2023 Q1,2023 Q2,2023 Q4,IC Bus,,Electric CE,C,Cumberland International,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
TENNESSEE,Wayne County,4704440,Waynesboro,,,8,Operating,1,2022 Q4,2023 Q1,2023 Q2,2023 Q4,IC Bus,,Electric CE,C,Cumberland International,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
TENNESSEE,Wayne County,4704440,Waynesboro,,,8,Operating,1,2022 Q4,2023 Q1,2023 Q2,2023 Q4,IC Bus,,Electric CE,C,Cumberland International,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
TENNESSEE,Wayne County,4704440,Waynesboro,,,8,Operating,1,2022 Q4,2023 Q1,2023 Q2,2023 Q4,IC Bus,,Electric CE,C,Cumberland International,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
TENNESSEE,Wayne County,4704440,Waynesboro,,,8,Operating,1,2022 Q4,2023 Q1,2023 Q2,2023 Q4,IC Bus,,Electric CE,C,Cumberland International,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
VIRGINIA,Wise County Public Schools,5104080,Wise,,,10,Operating,1,2022 Q4,2022 Q4,2023 Q1,2023 Q2,Thomas Built Buses,Proterra,Saf-T-Liner C2 Jouley,C,Sonny Merryman Inc.,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
VIRGINIA,Wise County Public Schools,5104080,Wise,,,10,Operating,1,2022 Q4,2022 Q4,2023 Q1,2023 Q2,Thomas Built Buses,Proterra,Saf-T-Liner C2 Jouley,C,Sonny Merryman Inc.,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
VIRGINIA,Wise County Public Schools,5104080,Wise,,,10,Operating,1,2022 Q4,2022 Q4,2023 Q3,2023 Q3,Thomas Built Buses,Proterra,Saf-T-Liner C2 Jouley,C,Sonny Merryman Inc.,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
VIRGINIA,Wise County Public Schools,5104080,Wise,,,10,Operating,1,2022 Q4,2022 Q4,2023 Q3,2023 Q3,Thomas Built Buses,Proterra,Saf-T-Liner C2 Jouley,C,Sonny Merryman Inc.,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
VIRGINIA,Wise County Public Schools,5104080,Wise,,,10,Operating,1,2022 Q4,2022 Q4,2023 Q3,2023 Q3,Thomas Built Buses,Proterra,Saf-T-Liner C2 Jouley,C,Sonny Merryman Inc.,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
WASHINGTON,South Whidbey School District,5308190,Langley,,,2,Operating,1,2022 Q4,2023 Q1,2023 Q3,2023 Q3,IC Bus,,Electric CE,C,RWC Group,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
WISCONSIN,Mondovi School District,5509780,Mondovi,,,5,Operating,1,2022 Q4,2023 Q2,2023 Q3,2023 Q3,Blue Bird,,Vision Electric,C,Wisconsin Bus Sales,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",InCharge,Xcel Energy,"$20,000 "
WISCONSIN,Mondovi School District,5509780,Mondovi,,,5,Operating,1,2022 Q4,2023 Q2,2023 Q3,2023 Q3,Blue Bird,,Vision Electric,C,Wisconsin Bus Sales,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",InCharge,Xcel Energy,"$20,000 "
WISCONSIN,Mondovi School District,5509780,Mondovi,,,5,Operating,1,2022 Q4,2023 Q2,2023 Q3,2023 Q3,Blue Bird,,Vision Electric,C,Wisconsin Bus Sales,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",InCharge,Xcel Energy,"$20,000 "
WISCONSIN,Mondovi School District,5509780,Mondovi,,,5,Operating,1,2022 Q4,2023 Q2,2023 Q3,2023 Q3,Blue Bird,,Vision Electric,C,Wisconsin Bus Sales,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",InCharge,Xcel Energy,"$20,000 "
WISCONSIN,Mondovi School District,5509780,Mondovi,,,5,Operating,1,2022 Q4,2023 Q2,2023 Q3,2023 Q3,Blue Bird,,Vision Electric,C,Wisconsin Bus Sales,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",InCharge,Xcel Energy,"$20,000 "
ALABAMA,Tuscumbia City,0103420,Tuscumbia,,,1,Operating,1,2022 Q4,2022 Q4,2023 Q3,2023 Q3,Thomas Built Buses,Proterra,Saf-T-Liner C2 Jouley,C,Transportation South,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
ARIZONA,Liberty Traditional Charter School (10968),0400190,PHOENIX,,,1,Operating,1,2022 Q4,2023 Q2,2023 Q3,2023 Q3,Lion Electric,,LionC,C,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",ChargePoint,,"$20,000 "
ARIZONA,Paloma School District (4255),0408430,GILA BEND,,,1,Operating,1,2022 Q4,2023 Q2,2023 Q3,2023 Q3,IC Bus,,Electric CE,C,RWC International,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
ARKANSAS,BLYTHEVILLE SCHOOL DISTRICT,0503320,BLYTHEVILLE,,,3,Operating,1,2022 Q4,2023 Q2,2023 Q3,2023 Q3,IC Bus,,PB10E,C,Rush Truck Center,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
ARKANSAS,BLYTHEVILLE SCHOOL DISTRICT,0503320,BLYTHEVILLE,,,3,Operating,1,2022 Q4,2023 Q2,2023 Q3,2023 Q3,IC Bus,,PB10E,C,Rush Truck Center,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
ARKANSAS,BLYTHEVILLE SCHOOL DISTRICT,0503320,BLYTHEVILLE,,,3,Operating,1,2022 Q4,2023 Q2,2023 Q3,2023 Q3,IC Bus,,PB10E,C,Rush Truck Center,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
ARKANSAS,DANVILLE SCHOOL DISTRICT,0504890,DANVILLE,,,3,Operating,1,2022 Q4,2023 Q2,2023 Q3,2023 Q3,Collins,Lightning Systems,Chevy Lightning,A,Masters Transportation,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$285,000 ",InCharge,,"$20,000 "
CALIFORNIA,Big Valley Joint Unified,0605010,Bieber,,,2,Operating,1,2022 Q4,2022 Q4,2022 Q4,2023 Q1,Lion Electric,,LionC,C,,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
GEORGIA,Clayton County,1301230,Jonesboro,,,100,Operating,1,2022 Q4,2023 Q1,2024 Q2,2024 Q2,Thomas Built Buses,Proterra,Saf-T-Liner C2 Jouley,C,Peach State Truck Centers,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
GEORGIA,Clayton County,1301230,Jonesboro,,,100,Operating,1,2022 Q4,2023 Q1,2024 Q2,2024 Q2,Thomas Built Buses,Proterra,Saf-T-Liner C2 Jouley,C,Peach State Truck Centers,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
GEORGIA,Clayton County,1301230,Jonesboro,,,100,Operating,1,2022 Q4,2023 Q1,2024 Q2,2024 Q2,Thomas Built Buses,Proterra,Saf-T-Liner C2 Jouley,C,Peach State Truck Centers,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
GEORGIA,Clayton County,1301230,Jonesboro,,,100,Operating,1,2022 Q4,2023 Q1,2024 Q2,2024 Q2,Thomas Built Buses,Proterra,Saf-T-Liner C2 Jouley,C,Peach State Truck Centers,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
GEORGIA,Clayton County,1301230,Jonesboro,,,100,Operating,1,2022 Q4,2023 Q1,2024 Q2,2024 Q2,Thomas Built Buses,Proterra,Saf-T-Liner C2 Jouley,C,Peach State Truck Centers,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
GEORGIA,Clayton County,1301230,Jonesboro,,,100,Operating,1,2022 Q4,2023 Q1,2024 Q2,2024 Q2,Thomas Built Buses,Proterra,Saf-T-Liner C2 Jouley,C,Peach State Truck Centers,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
GEORGIA,Clayton County,1301230,Jonesboro,,,100,Operating,1,2022 Q4,2023 Q1,2024 Q2,2024 Q2,Thomas Built Buses,Proterra,Saf-T-Liner C2 Jouley,C,Peach State Truck Centers,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
GEORGIA,Clayton County,1301230,Jonesboro,,,100,Operating,1,2022 Q4,2023 Q1,2024 Q2,2024 Q2,Blue Bird,,Vision Electric,C,Yancey Bros Co.,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
GEORGIA,Clayton County,1301230,Jonesboro,,,100,Operating,1,2022 Q4,2023 Q1,2024 Q2,2024 Q2,Blue Bird,,Vision Electric,C,Yancey Bros Co.,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
GEORGIA,Clayton County,1301230,Jonesboro,,,100,Operating,1,2022 Q4,2023 Q1,2024 Q2,2024 Q2,Blue Bird,,Vision Electric,C,Yancey Bros Co.,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
GEORGIA,Clayton County,1301230,Jonesboro,,,100,Operating,1,2022 Q4,2023 Q1,2024 Q2,2024 Q2,Blue Bird,,Vision Electric,C,Yancey Bros Co.,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
GEORGIA,Clayton County,1301230,Jonesboro,,,100,Operating,1,2022 Q4,2023 Q1,2024 Q2,2024 Q2,Blue Bird,,Vision Electric,C,Yancey Bros Co.,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
GEORGIA,State Charter Schools II- Pataula Charter Academy,1300218,Edison,,,2,Operating,1,2022 Q4,2023 Q1,2023 Q4,2023 Q4,Blue Bird,,Vision Electric,C,Yancey Bros Co.,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",InCharge,,"$20,000 "
GEORGIA,State Charter Schools II- Pataula Charter Academy,1300218,Edison,,,2,Operating,1,2022 Q4,2023 Q1,2023 Q4,2023 Q4,Blue Bird,,Vision Electric,C,Yancey Bros Co.,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",InCharge,,"$20,000 "
GEORGIA,Charlton County,1300990,Folkston,,,4,Operating,1,2022 Q4,2022 Q4,2023 Q2,2023 Q2,IC Bus,,Electric CE,C,Rush Bus Centers,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
GEORGIA,Charlton County,1300990,Folkston,,,4,Operating,1,2022 Q4,2022 Q4,2023 Q2,2023 Q2,IC Bus,,Electric CE,C,Rush Bus Centers,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
GEORGIA,Charlton County,1300990,Folkston,,,4,Operating,1,2022 Q4,2022 Q4,2023 Q2,2023 Q2,IC Bus,,Electric CE,C,Rush Bus Centers,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
GEORGIA,Charlton County,1300990,Folkston,,,4,Operating,1,2022 Q4,2022 Q4,2023 Q2,2023 Q2,IC Bus,,Electric CE,C,Rush Bus Centers,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",,,"$20,000 "
GEORGIA,Savannah-Chatham County,1301020,Savannah,,,25,Operating,1,2022 Q4,2023 Q1,2023 Q4,2023 Q4,Thomas Built Buses,Proterra,Saf-T-Liner C2 Jouley,C,Peach State Truck Centers,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",ChargePoint,,"$20,000 "
GEORGIA,Peach County,1304050,Fort Valley,,,1,Operating,1,2023 Q1,2023 Q2,2023 Q4,2023 Q4,Blue Bird,,Vision Electric,C,,No,Donation,Blue Bird,,,,,,,,InCharge,,
GEORGIA,Savannah-Chatham County,1301020,Savannah,,,25,Operating,1,2022 Q4,2023 Q1,2023 Q4,2023 Q4,Thomas Built Buses,Proterra,Saf-T-Liner C2 Jouley,C,Peach State Truck Centers,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",ChargePoint,,"$20,000 "
GEORGIA,Savannah-Chatham County,1301020,Savannah,,,25,Operating,1,2022 Q4,2023 Q1,2023 Q4,2023 Q4,Thomas Built Buses,Proterra,Saf-T-Liner C2 Jouley,C,Peach State Truck Centers,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",ChargePoint,,"$20,000 "
GEORGIA,Savannah-Chatham County,1301020,Savannah,,,25,Operating,1,2022 Q4,2023 Q1,2023 Q4,2023 Q4,Thomas Built Buses,Proterra,Saf-T-Liner C2 Jouley,C,Peach State Truck Centers,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",ChargePoint,,"$20,000 "
GEORGIA,Savannah-Chatham County,1301020,Savannah,,,25,Operating,1,2022 Q4,2023 Q1,2023 Q4,2023 Q4,Thomas Built Buses,Proterra,Saf-T-Liner C2 Jouley,C,Peach State Truck Centers,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",ChargePoint,,"$20,000 "
GEORGIA,Savannah-Chatham County,1301020,Savannah,,,25,Operating,1,2022 Q4,2023 Q1,2023 Q4,2023 Q4,Thomas Built Buses,Proterra,Saf-T-Liner C2 Jouley,C,Peach State Truck Centers,No,Clean School Bus Rebate Program,Environmental Protection Agency (EPA),,,,,,,"$375,000 ",ChargePoint,,"$20,000 "
ILLINOIS,City of Chicago SD 299,1709930,Chicago,,,81,Awarded,2,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,City of Chicago SD 299,1709930,Chicago,,,81,Awarded,2,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,City of Chicago SD 299,1709930,Chicago,,,81,Awarded,2,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,City of Chicago SD 299,1709930,Chicago,,,81,Awarded,2,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,City of Chicago SD 299,1709930,Chicago,,,81,Awarded,2,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,City of Chicago SD 299,1709930,Chicago,,,81,Awarded,2,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,City of Chicago SD 299,1709930,Chicago,,,81,Awarded,2,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,City of Chicago SD 299,1709930,Chicago,,,81,Awarded,2,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,City of Chicago SD 299,1709930,Chicago,,,81,Awarded,2,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,City of Chicago SD 299,1709930,Chicago,,,81,Awarded,2,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,City of Chicago SD 299,1709930,Chicago,,,81,Awarded,2,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,City of Chicago SD 299,1709930,Chicago,,,81,Awarded,2,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,City of Chicago SD 299,1709930,Chicago,,,81,Awarded,2,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,City of Chicago SD 299,1709930,Chicago,,,81,Awarded,2,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,City of Chicago SD 299,1709930,Chicago,,,81,Awarded,2,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,City of Chicago SD 299,1709930,Chicago,,,81,Awarded,2,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,City of Chicago SD 299,1709930,Chicago,,,81,Awarded,2,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,City of Chicago SD 299,1709930,Chicago,,,81,Awarded,2,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,City of Chicago SD 299,1709930,Chicago,,,81,Awarded,2,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,City of Chicago SD 299,1709930,Chicago,,,81,Awarded,2,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,City of Chicago SD 299,1709930,Chicago,,,81,Awarded,2,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,City of Chicago SD 299,1709930,Chicago,,,81,Awarded,2,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,City of Chicago SD 299,1709930,Chicago,,,81,Awarded,2,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,City of Chicago SD 299,1709930,Chicago,,,81,Awarded,2,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,City of Chicago SD 299,1709930,Chicago,,,81,Awarded,2,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,City of Chicago SD 299,1709930,Chicago,,,81,Awarded,2,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,City of Chicago SD 299,1709930,Chicago,,,81,Awarded,2,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,City of Chicago SD 299,1709930,Chicago,,,81,Awarded,2,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,Decatur SD 61,1711850,Decatur,Van Pool Transportation,,15,Awarded,1,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,Decatur SD 61,1711850,Decatur,Van Pool Transportation,,15,Awarded,1,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,Decatur SD 61,1711850,Decatur,Van Pool Transportation,,15,Awarded,1,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,Decatur SD 61,1711850,Decatur,Van Pool Transportation,,15,Awarded,1,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,Decatur SD 61,1711850,Decatur,Van Pool Transportation,,15,Awarded,1,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,Decatur SD 61,1711850,Decatur,Van Pool Transportation,,15,Awarded,1,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,Decatur SD 61,1711850,Decatur,Van Pool Transportation,,15,Awarded,1,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,Decatur SD 61,1711850,Decatur,Van Pool Transportation,,15,Awarded,1,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,Decatur SD 61,1711850,Decatur,Van Pool Transportation,,15,Awarded,1,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,Decatur SD 61,1711850,Decatur,Van Pool Transportation,,15,Awarded,1,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,Decatur SD 61,1711850,Decatur,Van Pool Transportation,,15,Awarded,1,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,Decatur SD 61,1711850,Decatur,Van Pool Transportation,,15,Awarded,1,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,Decatur SD 61,1711850,Decatur,Van Pool Transportation,,15,Awarded,1,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,Decatur SD 61,1711850,Decatur,Van Pool Transportation,,15,Awarded,1,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,Decatur SD 61,1711850,Decatur,Van Pool Transportation,,15,Awarded,1,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,East St Louis SD 189,1713320,East Saint Louis,Highland Electric,,25,Awarded,1,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
ILLINOIS,East St Louis SD 189,1713320,East Saint Louis,Highland Electric,,25,Awarded,1,2023 Q4,,,,,,,,,No,Clean School Bus Grant Program,Environmental Protection Agency (EPA),,,,,,,,,,
